date,q_16936,scf_16924,scf_16059,scf_16938,index_NAO,index_PDO
2005-07-31,821.0000000000034,-1.3825414006444978,-1.5549209066022285,-1.420985741452754,-0.51,0.66
2005-08-31,536.0000000000025,-1.6369325142677256,-1.3278938197083419,-1.5241263436496817,0.37,0.25
2005-09-30,384.0000000000019,-1.719663594847384,-1.1293844748690296,-1.3980234871260646,0.63,-0.46
2005-10-31,275.00000000000114,-0.5251962856544434,-0.25069399179377355,0.037120407775552644,-0.98,-1.32
2005-11-30,233.0000000000011,0.6838433422900732,0.32504306404015687,0.599712842135822,-0.31,-1.5
2005-12-31,190.00000000000085,0.9129011833245293,1.0288005954527168,1.0071833114753646,-0.44,0.2
2006-01-31,159.00000000000065,0.9457660696499848,1.0882738915068897,1.144801099177697,1.27,1.03
2006-02-28,188.00000000000088,0.9516604175288718,1.1389517825251816,1.1609175756595589,-0.51,0.66
2006-03-31,181.00000000000077,0.9032672809429215,1.0218091800296087,0.8859029653187978,-1.28,0.05
2006-04-30,427.0000000000018,0.6795027651103835,0.5596299307051972,0.5075489475764675,1.24,0.4
2006-05-31,963.0000000000042,-0.006749096881582688,-0.14562506657916652,-0.011964913990449562,-1.14,0.48
2006-06-30,941.0000000000042,-0.7430030835618368,-0.7473747253749462,-0.8691046691891839,0.84,1.04
2006-07-31,896.0000000000039,-1.1914238623874935,-1.4951079538971472,-1.359043820296111,0.9,0.35
2006-08-31,711.0000000000032,-2.039047125348996,-1.8693082681588964,-1.8009855337634275,-1.73,-0.65
2006-09-30,383.0000000000017,-0.6710174075170019,-1.2376447678166984,-1.6011892079337473,-1.62,-0.94
2006-10-31,271.0000000000013,0.2228171959743932,0.07742867419651377,0.09923628187678632,-2.24,-0.05
2006-11-30,241.00000000000117,0.643002672380822,0.32325149419130894,0.46145270858013665,0.44,-0.22
2006-12-31,196.00000000000088,0.9410442973044431,0.7517814896020933,0.8581005027975784,1.34,0.14
2007-01-31,158.0000000000007,0.9127805722076753,0.6000378902631329,0.7870027909962027,0.22,0.01
2007-02-28,179.0000000000008,0.8985167355962713,0.43590084631338494,0.699058266230469,-0.47,0.04
2007-03-31,172.00000000000082,0.9090765285873251,0.48952773029203406,0.6610035105972057,1.44,-0.36
2007-04-30,423.0000000000019,0.6763754795158388,0.1541974062480726,0.13290504492426597,0.17,0.16
2007-05-31,653.000000000003,0.12644424782456232,-0.47784424953705823,-0.6424278932604878,0.66,-0.1
2007-06-30,756.0000000000032,-0.46481198165625653,-1.1704599178049708,-1.3505207775937897,-1.31,0.09
2007-07-31,697.0000000000031,-1.3760696099815635,-1.3609210769323528,-1.180892862638514,-0.58,0.78
2007-08-31,480.0000000000021,-1.8493080586645376,-1.8612096460754046,-1.8636634266762993,-0.14,0.5
2007-09-30,340.0000000000016,-1.69583813333671,-1.3108014708390168,-1.6236506562721884,0.72,-0.36
2007-10-31,241.00000000000117,-0.7137078257088708,-0.18975211543409806,-0.49807540120375465,0.45,-1.45
2007-11-30,196.00000000000088,0.38839687504377124,0.2551802730800778,0.20700875292538642,0.58,-1.08
2007-12-31,184.00000000000074,0.8890405310243831,1.0120895710608058,1.0712587336466506,0.34,-0.58
2008-01-31,142.0000000000006,0.9167565966937774,1.0922629516216473,1.1250935559780173,0.89,-1
2008-02-29,146.00000000000063,0.9567465344027956,1.1059230147255856,1.1223521554250162,0.73,-0.77
2008-03-31,187.00000000000085,0.8210240246601326,0.8663094712095732,0.8267649950868805,0.08,-0.71
2008-04-30,240.00000000000102,0.4409714518608392,0.4805814353978055,0.5452973436635694,-1.07,-1.52
2008-05-31,663.0000000000027,-0.17549335233381622,-0.4953275527468993,-0.35046442739689265,-1.73,-1.37
2008-06-30,675.0000000000031,-1.2488296884555095,-1.4792704778542702,-1.3832344964652143,-1.39,-1.34
2008-07-31,469.0000000000021,-1.8577705848146115,-1.7663777856350436,-1.8041873238340849,-1.27,-1.67
2008-08-31,480.0000000000021,-2.0508928307804184,-1.6463229642420265,-1.785335883288558,-1.16,-1.7
2008-09-30,276.00000000000125,-1.1233411113682765,-1.224525209509098,-1.3589227182552093,1.02,-1.55
2008-10-31,244.0000000000012,0.3896955718708754,0.14691563129197316,0.12930675394889796,-0.04,-1.76
2008-11-30,208.0000000000009,0.8959355440916428,0.8886580439887648,0.7293868123601835,-0.32,-1.25
2008-12-31,185.0000000000009,0.8564935258969628,0.9641429285559835,0.8587973134559224,-0.28,-0.87
2009-01-31,149.00000000000063,0.9410862383448687,1.1482426934028864,1.1489791898327806,-0.01,-1.4
2009-02-28,167.0000000000007,0.9151909313247871,1.1115693920347471,1.0496519894961664,0.06,-1.55
2009-03-31,192.00000000000085,0.9361615365496185,1.0027002144846342,0.8945136285712398,0.57,-1.59
2009-04-30,286.00000000000136,0.7327953227798262,0.6529831275279796,0.6023843947951525,-0.2,-1.65
2009-05-31,503.00000000000233,0.46150636943739304,0.23944237453110306,0.12354823607855749,1.68,-0.88
2009-06-30,1140.0000000000052,0.023389587909215807,-0.39939679334882083,-0.41601795770475586,-1.21,-0.31
2009-07-31,997.0000000000047,-0.7327184750182686,-0.9012815476404265,-0.9370432171607762,-2.15,-0.53
2009-08-31,717.0000000000031,-1.494541422765987,-1.3984559127862355,-1.3888107619382526,-0.19,0.09
2009-09-30,469.0000000000021,-0.9318589900550808,-0.4648305063576338,-0.80185875566989,1.51,0.52
2009-10-31,398.0000000000019,-0.6851574872247485,-0.19565474979332528,-0.500141323064071,-1.03,0.27
2009-11-30,282.0000000000013,0.5009539813491897,0.6821007462851885,0.8328251941185574,-0.02,-0.4
2009-12-31,235.00000000000114,0.8872213689989031,1.0581163525573702,1.0786845646022358,-1.93,0.08
2010-01-31,216.000000000001,0.9108923702710691,1.0881570302559052,1.0809269635651457,-1.11,0.83
2010-02-28,204.00000000000097,0.9037200778883894,1.1170399643580338,1.0649870090386429,-1.98,0.82
2010-03-31,227.00000000000108,0.8776875592067531,1.1628714930047295,1.0423584774829735,-0.88,0.44
2010-04-30,514.0000000000024,0.678013547498645,0.7930933360559459,0.6869774456210045,-0.72,0.78
2010-05-31,1128.0000000000048,0.22563662608846224,0.07535923065663153,0.25115660485195807,-1.49,0.62
2010-06-30,1683.0000000000073,-0.25378934019506005,-0.572972088561706,-0.29424494685735,-0.82,-0.22
2010-07-31,1250.000000000006,-1.0005096947786118,-1.212074048145311,-0.8722676798671022,-0.42,-1.05
2010-08-31,933.0000000000044,-1.7117699259765178,-1.6204359587352537,-1.4479565239030046,-1.22,-1.27
2010-09-30,486.0000000000021,-0.6567115711370168,-0.528590444364205,-0.7502134228957218,-0.79,-1.61
2010-10-31,354.00000000000165,-0.05584073285755961,0.2395132651348991,0.3845747326736209,-0.93,-1.06
2010-11-30,265.0000000000012,0.2211160314581282,0.23829724256941548,0.21464668258210196,-1.62,-0.82
2010-12-31,235.00000000000114,0.6597768895933549,0.8473457202351709,0.932043397844557,-1.85,-1.21
2011-01-31,204.00000000000097,0.7819381671888942,0.9397603932739245,0.9271757931850874,-0.88,-0.92
2011-02-28,214.00000000000088,0.9272210848613888,0.9577189958584046,1.0414507092333694,0.7,-0.83
2011-03-31,209.00000000000088,0.9364444502651071,0.8519239057069817,0.9214977451342222,0.61,-0.69
2011-04-30,476.0000000000023,0.5978965773506476,0.3755540275478624,0.35875871388964836,2.48,-0.42
2011-05-31,778.0000000000034,-0.17253768655487758,-0.18386306155171167,-0.051712794484703256,-0.06,-0.37
2011-06-30,914.0000000000038,-0.6856777750788872,-0.9309042119885276,-0.60388688026162185,-1.28,-0.69
2011-07-31,744.0000000000034,-1.5740246667178592,-1.340369112774973,-1.0608805432780115,-1.51,-1.86
2011-08-31,505.00000000000233,-1.8608658132251765,-1.4542151128724268,-1.654586430344316,-1.35,-1.74
2011-09-30,372.0000000000018,-1.4467130114344011,-1.054601407843892,-1.513788971663851,0.54,-1.79
2011-10-31,283.0000000000013,-0.061716410072414934,0.14333113274394682,0.0890269702236499,0.39,-1.34
2011-11-30,252.00000000000117,0.8765488217280093,1.0019832600286809,1.0568266425531638,1.36,-2.33
2011-12-31,228.00000000000108,0.932588108569354,1.1009489712369527,1.1358524640033738,2.52,-1.79
2012-01-31,190.00000000000085,0.9343534700553812,1.1026558051118818,1.144690396002038,1.17,-1.38
2012-02-29,187.00000000000085,0.9277973256636672,1.1235975110445975,1.1378758475120847,0.42,-0.85
2012-03-31,178.0000000000008,0.930317791930823,1.1080875571515285,1.0759868802915051,1.27,-1.05
2012-04-30,522.0000000000025,0.7516571012080848,0.39579135926194914,0.4273835673865597,0.47,-0.27
2012-05-31,563.0000000000027,0.16848508458326134,-0.25546595966113644,-0.15524669189225032,-0.91,-1.26
2012-06-30,831.0000000000038,-0.526108958306331,-0.9200932642484462,-0.7657085612752536,-2.53,-0.87
2012-07-31,628.0000000000031,-1.3619656411914782,-1.5551836240997374,-1.415147999434988,-1.32,-1.52
2012-08-31,523.0000000000023,-1.923710463935236,-1.8542712738137774,-1.7717779809463121,-0.98,-1.93
2012-09-30,346.0000000000016,-1.8705182149677917,-0.9230278897998899,-0.9918404715514799,-0.59,-2.21
2012-10-31,237.00000000000114,-0.5900153430248758,0.1518423080640498,0.11574953520311285,-2.06,-0.79
2012-11-30,225.00000000000108,0.7152219302299602,0.6218081680153754,0.7625859105276782,-0.58,-0.59
2012-12-31,167.0000000000007,0.8890540175865805,0.9649099287250691,1.0692248526087065,0.17,-0.48
2013-01-31,154.0000000000007,0.9182446531634202,1.0271517456437302,1.1455192922012578,0.35,-0.13
2013-02-28,159.00000000000065,0.9309408626762593,1.0896555870677793,1.1111532941192985,-0.45,-0.43
2013-03-31,187.00000000000085,0.9115026367486785,0.8216741202831085,0.7863503983038256,-1.61,-0.63
2013-04-30,314.0000000000014,0.652028627309976,0.16037003904544989,0.24757857762959706,0.69,-0.16
2013-05-31,445.00000000000205,0.20976613803775634,-0.187274632962732,-0.0520192200058371,0.57,0.08
2013-06-30,947.0000000000039,-0.48224939955473295,-0.8192857041937792,-0.6018858318929059,0.52,-0.78
2013-07-31,672.0000000000031,-1.2736848583168294,-1.5204390547284605,-1.3427178647095632,0.67,-1.25
2013-08-31,635.000000000003,-1.7500677618454983,-1.6983781705019914,-1.7528977617864663,0.97,-1.04
2013-09-30,344.0000000000017,-1.3559078170353833,-1.4197230491184092,-1.3252115254703059,0.24,-0.48
2013-10-31,251.00000000000114,-0.36806713767663457,-0.7885503459339424,-0.8757404134780812,-1.28,-0.87
2013-11-30,200.00000000000088,0.4853676443491226,0.5185595261151467,0.5166718564488213,0.9,-0.11
2013-12-31,177.00000000000077,0.8977177092629208,0.900316023535296,0.94456508193326,0.95,-0.41
2014-01-31,157.0000000000007,0.920788021598376,0.9243333932036687,0.9455408273312896,0.29,0.3
2014-02-28,150.00000000000065,0.95195273140641945,1.1097180791333081,1.1459430805897937,1.34,0.38
2014-03-31,165.0000000000008,0.9389069761188318,0.8556779452420711,0.9188587894661605,0.8,0.97
2014-04-30,210.00000000000097,0.7723517168019423,0.27947451428233977,0.46673518834420163,0.31,1.13
2014-05-31,617.0000000000025,0.23670670215170844,-0.3713926165113286,-0.12393479378224717,-0.92,1.8
2014-06-30,726.0000000000032,-0.5193543591327353,-0.7886825098034143,-0.5705460608982025,-0.97,0.82
2014-07-31,561.0000000000024,-1.5882859783433327,-1.8118459152454485,-1.540858304793503,0.18,0.7
2014-08-31,348.0000000000015,-2.036606772437478,-1.5906765135963956,-1.5903428097959997,-1.68,0.67
2014-09-30,265.0000000000012,-1.6452365885839446,-1.1748323737174975,-1.5769044542789163,1.62,1.08
2014-10-31,256.0000000000012,0.31655145574992816,0.26520831980821297,0.22592467301265715,-1.27,1.49
2014-11-30,190.00000000000085,0.8139262612511999,0.8661372413773515,0.881317933520744,0.68,1.72
2014-12-31,154.0000000000007,0.9209707025395776,1.1057617846634098,1.1097942565983157,1.86,2.51
2015-01-31,205.00000000000094,0.9139690324699815,1.068657857068583,1.0465005560215992,1.79,2.45
2015-02-28,205.00000000000094,0.9344011266210082,1.122113599369387,1.039194358179443,1.32,2.3
2015-03-31,220.0000000000009,0.9328728280558509,1.032562450129225,0.9366702083992564,1.45,2
2015-04-30,323.0000000000013,0.7145925055252657,0.5991477782665786,0.6191674280195089,0.73,1.44
2015-05-31,783.0000000000033,0.10594775900495106,-0.16279188846692338,-0.09716059451552861,0.15,1.2
2015-06-30,1005.0000000000045,-0.5889999633786245,-0.7718771062838921,-0.7111803876721567,-0.07,1.54
2015-07-31,950.0000000000042,-1.614157644384495,-1.605595012166773,-1.5249882623230846,-3.18,1.84
2015-08-31,619.000000000003,-1.6458184858142737,-1.8516204548029358,-1.7360570143606264,-0.76,1.56
2015-09-30,335.0000000000015,-0.7713759358218643,-0.8961451315761806,-0.9141907890991767,-0.65,1.94
2015-10-31,276.00000000000125,0.3788359588404344,-0.01593407451963253,-0.019706011142613323,0.44,1.47
2015-11-30,240.00000000000102,0.7958315441336212,0.6912780240064478,0.6429073062935594,1.74,0.86
2015-12-31,220.0000000000009,0.8902935399948534,1.0528414685396448,1.0208275491974599,2.24,1.01
2016-01-31,212.00000000000102,0.917682063233352,1.0687846446929987,1.025858902048753,0.12,1.53
2016-02-29,210.00000000000097,0.9362382408813711,1.0150036366854405,0.9317379848509668,1.58,1.75
2016-03-31,224.000000000001,0.7315462920584112,0.6664977251683241,0.4274552843495988,0.73,2.4
2016-04-30,287.0000000000013,0.4500645884240019,0.3185412762061811,0.11041752069094846,0.38,2.62
2016-05-31,738.0000000000031,0.1512418050101759,-0.003589290659895897,-0.13077594887968536,-0.77,2.35
2016-06-30,1279.0000000000057,-0.4728065907429202,-0.7752309018625608,-0.8436409360325419,-0.43,2.03
2016-07-31,1056.0000000000048,-1.3225777058810757,-1.4930301238390742,-1.4105500989528947,-1.76,1.25
2016-08-31,666.0000000000027,-1.7267612279834679,-1.6931478696856046,-1.705057297539811,-1.65,0.52
2016-09-30,405.00000000000176,-1.251338371527289,-1.2146030471198241,-1.289582269005074,0.61,0.45
2016-10-31,420.00000000000176,0.44344591550427204,0.3765743133990595,0.45316851904221306,0.41,0.56
2016-11-30,262.0000000000012,0.7184828276404811,0.7977123260608555,0.8865121598019059,-0.16,1.88
2016-12-31,234.00000000000105,0.901657655732787,1.1152836251463822,1.116425921071148,0.48,1.17
2017-01-31,215.00000000000102,0.933960103389819,1.1578714626642381,1.1333996349546678,0.48,0.77
2017-02-28,210.00000000000097,0.9268216484030234,1.1599897616310388,1.147440610428774,1,0.7
2017-03-31,224.000000000001,0.945118914658102,1.1567888016323382,1.0304431014440476,0.74,0.74
2017-04-30,459.00000000000216,0.8293621918268612,0.7711283299054644,0.748288567387408,1.73,1.12
2017-05-31,1180.0000000000052,0.3404815523810074,0.08049415390666849,0.0548399869591974,-1.91,0.88
2017-06-30,1343.0000000000061,-0.39418232437114276,-0.8541239290182658,-0.765201505767258,0.05,0.79
2017-07-31,1090.0000000000045,-1.3807177005278817,-1.6371324453867258,-1.548869755345505,1.26,0.1
2017-08-31,603.0000000000027,-1.93340026903918,-1.7859910900655196,-1.7035702214172657,-1.1,0.09
2017-09-30,373.00000000000176,-0.8067570869286081,-1.0971795108672169,-1.1568436615962856,-0.61,0.32
2017-10-31,316.0000000000013,0.23829936631396825,0.17240942942631934,0.2344927458929379,0.19,0.05
2017-11-30,244.0000000000012,0.2290343551647375,0.5155556293768104,0.24306310630622435,-0,0.15
2017-12-31,230.00000000000097,0.8743678967108315,0.8832010769864808,0.7130344695001576,0.88,0.5
2018-01-31,218.000000000001,0.9128492297081657,1.0689254106524388,0.9662858123586556,1.44,0.7
2018-02-28,213.00000000000088,0.9233375541304052,1.097874301668353,1.018405502189269,1.58,0.37
2018-03-31,223.00000000000094,0.8752895305302761,0.9133335594191982,0.8078430762903288,-0.93,-0.05
2018-04-30,349.0000000000014,0.5183645214586344,0.4084632753059904,0.40618544775397086,1.24,0.11
2018-05-31,608.0000000000028,1.0873172883797629e-4,-0.01320805060700847,0.04521619226025929,2.12,0.11
2018-06-30,1033.0000000000045,-0.6006751769983307,-0.8583936248653192,-0.7141073740029182,1.09,-0.04
2018-07-31,943.000000000004,-1.4295115422867113,-1.5966900931124284,-1.417245519472618,1.39,0.11
2018-08-31,548.0000000000024,-2.0273449849880794,-1.9119447600551165,-1.8623676542232022,1.97,0.18
2018-09-30,321.0000000000015,-1.5744970421799225,-1.0067844780406499,-1.0377977877740903,1.67,0.09
2018-10-31,229.00000000000108,0.43765035740624486,-0.02626852206598018,0.13307682101639945,0.93,0.26
2018-11-30,235.00000000000114,0.7539212127889008,0.7450540762193121,1.0018961565433522,-0.11,-0.05
2018-12-31,192.00000000000085,0.9170995782417936,1.0362283178648615,1.057695213877873,0.61,0.52
2019-01-31,212.00000000000102,0.9406267036756052,1.1062351605423442,1.1181100501485992,0.59,0.66
2019-02-28,208.0000000000009,0.913463323666066,1.087070368003546,1.061268638557931,0.29,0.46
2019-03-31,211.0000000000009,0.918663585273635,0.8766881834014449,0.8018948962451047,1.23,0.37
2019-04-30,318.00000000000136,0.595544588167374,0.2509807424418646,0.2702990783013172,0.47,1.07
2019-05-31,459.00000000000216,0.3106038017796657,-0.08888229790355458,-0.15166114232809372,-2.62,1.03
2019-06-30,854.0000000000035,-0.29656210253603416,-0.7495321111740098,-0.45859543746544257,-1.09,1.09
2019-07-31,946.0000000000042,-1.1690698184167538,-1.6126687333448275,-1.253112797499642,-1.43,1.03
2019-08-31,617.0000000000025,-1.9163504216421405,-1.420388892845608,-1.8897349411898343,-1.17,0.38
2019-09-30,365.0000000000015,-0.6061373988716622,-0.6772065788004051,-1.50384912788758,-0.16,0.41
2019-10-31,281.0000000000013,-0.8305140918942974,-0.04135584901739717,-0.40689339811610153,-1.41,-0.45
2019-11-30,235.00000000000114,0.6045191896140929,0.32274323730676563,0.4086318242888853,0.28,0.15
2019-12-31,217.00000000000094,0.8859885907386856,0.8578178198161538,0.8852705800673923,1.2,0.97
2020-01-31,210.00000000000097,0.8918915906544251,1.0527533624204226,1.0818902066593876,1.34,-0.23
2020-02-29,209.00000000000088,0.9320063204097244,1.0826113506833688,1.0261711999508798,1.26,-0.68
2020-03-31,213.00000000000088,0.8239165949475717,0.7637071607238285,0.6863516334325084,1.01,-0.82
2020-04-30,360.0000000000015,0.5157604962716661,0.30637850185323623,0.19390273126671442,-1.02,-0.57
2020-05-31,626.000000000003,0.0980099957426341,-0.3451249018730043,-0.4034535323968477,-0.41,0.09
2020-06-30,649.0000000000028,-0.6350824675983275,-0.9064099056676326,-0.7222312766650949,-0.15,-0.08
2020-07-31,585.0000000000024,-1.5352079896591986,-1.4481806659524017,-1.3146217426675404,-1.23,-0.38
2020-08-31,697.0000000000031,-1.806106745833067,-1.6724916372746597,-1.703805638644757,0.12,-0.28
2020-09-30,411.00000000000193,-1.0939653709987573,-0.959499525612855,-1.4159374952378099,0.98,-0.7
2020-10-31,238.00000000000114,-0.6191469034558343,0.030609646332804476,-0.021925355488658562,-0.65,-0.69
2020-11-30,219.00000000000108,0.6421987125130317,0.5228999044332411,0.6933921320027981,2.54,-1.12
2020-12-31,211.0000000000009,0.9239958164991859,1.0317190283163589,1.0941180316130141,-0.3,-0.9
2021-01-31,198.00000000000085,0.9124316147244814,0.9858760384150549,1.0360446695640813,-1.11,-0.16
2021-02-28,197.00000000000088,0.9235521441851904,0.974037978038417,0.9686904462087361,0.14,-0.54
2021-03-31,199.00000000000082,0.887379184557992,0.8041438587813778,0.9293706985377429,0.73,-1.17
2021-04-30,286.00000000000136,0.7172631999803751,0.587171764541844,0.7255570735936673,-1.43,-0.91
2021-05-31,841.0000000000035,-0.06250841564687956,-0.48593638515687476,-0.3171336621856609,-1.24,-0.94
2021-06-30,749.0000000000033,-1.1079264232516175,-1.0689112794581577,-0.8760358384671086,0.77,-1.18
2021-07-31,725.0000000000031,-1.8751480512885734,-1.6801443361289703,-1.552627628736673,0.03,-1.87
2021-08-31,501.00000000000205,-2.0305988084413675,-1.5820093105787159,-1.4990874263144731,-0.28,-1.12
2021-09-30,340.0000000000016,-1.8762779884729344,-1.8789889111943838,-1.9265998212647133,-0.21,-1.53
2021-10-31,211.0000000000009,0.39019060424741486,0.37437164847521087,0.49068543230293643,-2.29,-2.55
2021-11-30,211.0000000000009,0.5586364159471298,0.6167366287769747,0.8444657112565532,-0.18,-2.52
2021-12-31,204.00000000000097,0.7650233571563593,0.842471797300088,0.751117990542013,0.29,-2
2022-01-31,201.00000000000097,0.9075662796748267,0.9550669470364016,0.7741812100635311,1.08,-1.24
2022-02-28,202.00000000000085,0.9451852552278669,0.9311747567392512,1.0076820879897435,1.68,-1.08
2022-03-31,213.00000000000088,0.9327261385400791,0.9057649259596915,0.9970052838316793,0.77,-1
2022-04-30,551.0000000000023,0.6072697608775656,0.5074911950073338,0.41657048113582706,-0.36,-1.51
2022-05-31,930.0000000000042,-0.07521392326303544,-0.2666535734572567,-0.20137360993920714,0.71,-1.92
2022-06-30,998.0000000000049,-0.693612981328695,-0.7098411994503491,-0.7605486787397172,-0.12,-1.21
2022-07-31,813.0000000000033,-1.663326134049604,-1.7526818711273333,-1.5924502142947463,-0.09,-2.86
2022-08-31,556.0000000000026,-1.9238885136639758,-1.802943733669359,-1.8418458438167848,1.47,-1.92
2022-09-30,356.0000000000015,-2.0794083604549725,-1.4799738987616422,-1.7543505999021418,-1.61,-1.55
2022-10-31,240.00000000000102,0.056334995374109915,0.17508208722927154,0.29622385323629297,-0.72,-1.46
2022-11-30,235.00000000000114,0.8387332112178271,0.8415689857328801,0.875757937040276,0.69,-1.9
2022-12-31,219.00000000000108,0.9163764206597612,1.0714629343244064,1.0389816789785038,-0.15,-1.52
