q,scf_1,scf_2,scf_3,scf_4,scf_5,scf_6,scf_7,scf_8,scf_9,scf_10,scf_mean,swe_1,swe_2,swe_3,swe_4,swe_5,swe_6,swe_7,swe_8,swe_9,swe_10,swe_mean,index_NAO,index_PDO,d_q,d_d_q,sv_1,sv_2,sv_3,sv_4,sv_5,sv_6,sv_7,sv_8,sv_9,sv_10,sv_mean,d_scf_1,d_scf_2,d_scf_3,d_scf_4,d_scf_5,d_scf_6,d_scf_7,d_scf_8,d_scf_9,d_scf_10,d_scf_mean,d_d_scf_1,d_d_scf_2,d_d_scf_3,d_d_scf_4,d_d_scf_5,d_d_scf_6,d_d_scf_7,d_d_scf_8,d_d_scf_9,d_d_scf_10,d_d_scf_mean,d_swe_1,d_swe_2,d_swe_3,d_swe_4,d_swe_5,d_swe_6,d_swe_7,d_swe_8,d_swe_9,d_swe_10,d_swe_mean,d_d_swe_1,d_d_swe_2,d_d_swe_3,d_d_swe_4,d_d_swe_5,d_d_swe_6,d_d_swe_7,d_d_swe_8,d_d_swe_9,d_d_swe_10,d_d_swe_mean,d_sv_1,d_sv_2,d_sv_3,d_sv_4,d_sv_5,d_sv_6,d_sv_7,d_sv_8,d_sv_9,d_sv_10,d_sv_mean,d_d_sv_1,d_d_sv_2,d_d_sv_3,d_d_sv_4,d_d_sv_5,d_d_sv_6,d_d_sv_7,d_d_sv_8,d_d_sv_9,d_d_sv_10,d_d_sv_mean
525.3,0.0032662327454487704,0.004233366028318705,0.004608320821094092,0.011838320753302224,0.015064542155579131,0.03611549636978081,0.06391250317147097,0.09502412245997803,0.15621845933276648,0.1972810189115635,0.058756238274930275,0.0008386380191804302,0.0036405894683088726,0.0011206120591917262,0.0011369551805964202,0.0012591809032716588,0.0018337021149934071,0.0020681860355836784,0.002321529078636503,0.002293072970723434,0.002509657045157824,0.0019022122875643952,0.01,0.01,-200.10000000000002,237.5,2.739186959825415e-06,1.5411947778193637e-05,5.164139884742357e-06,1.345964011002908e-05,1.8968983798836113e-05,6.622506207730378e-05,0.00013218294655843382,0.00022060126346275501,0.00035822032662402483,0.0004951076989873193,0.0001117668384176338,0.0014747857695288698,0.0029707252156516636,0.002832210631689082,0.006940029803824773,0.010347272577966773,0.0223778518168788,0.051154340658412796,0.07664788206540546,0.11897560367019702,0.10876318505602858,0.040248388726558386,0.0004369523085795291,0.0018976959874936394,0.0026770918289616705,0.004185008514024577,0.007796452730890724,0.013345869802177612,0.04593841509452512,0.0822701365726252,0.1542001310446876,0.25677779189553296,0.05695255457794987,-0.0010102595943036054,-0.08277256532275895,-0.002053694580422613,0.00013697081099891162,0.0004078296413028517,-0.0006531167014029596,-0.004828387732983793,-0.023507118406524797,-0.02505849416801636,-0.03367015646038024,-0.017300899251449155,0.006006372872529742,-0.030445689982065136,0.006908113260253439,0.005562020273292748,0.005423744987087956,0.007942426168464769,0.008276032109265,-0.0004686126130142021,-0.00013691838801519265,-0.002973033285620451,0.0006094455402178706,-5.730150786360812e-07,-9.369682821232308e-05,-4.7377848217264744e-07,8.561425722810689e-06,1.495293039088877e-05,3.2062029110182024e-05,4.419533763575595e-05,-0.00025403217179124124,-0.0006604301404691391,-0.0027074510218201378,-0.00024364146080703316,2.7959661688076354e-06,-0.0001764988872547277,1.356084019119635e-05,1.743379140988491e-05,2.3648015144294572e-05,5.0048850364905234e-05,0.00010705996174469962,0.00044407252177807376,0.0021090172628810805,0.009908555316570858,0.0007077898358226699
301.2,0.005507838192103931,0.005880688536812239,0.010522368432643463,0.04858203783299359,0.14745889986329247,0.28788127767214783,0.4432922859534932,0.5209619796522352,0.6349960129465478,0.7281964554146583,0.28332798444969287,0.007527221338388225,0.03751986269719922,0.011716152055899286,0.007768472506012719,0.007448671563672019,0.012326927463126736,0.015433230470336769,0.01906933639086166,0.021707727400418066,0.026073897563949892,0.016659149944986462,-1.26,0.83,-224.09999999999997,-23.999999999999943,4.145871716799433e-05,0.0002206426264661886,0.00012328166854504546,0.00037740822519168044,0.0010983729142220663,0.0035486916278568126,0.006841432014842691,0.009934399236837702,0.013784320349396001,0.018986919784913205,0.004720003376558226,0.0022416054466551606,0.0016473225084935343,0.0059140476115493714,0.03674371707969137,0.13239435770771335,0.25176578130236704,0.3793797827820222,0.4259378571922572,0.4787775536137814,0.5309154365030948,0.2245717461747626,0.0007668196771262908,-0.0013234027071581294,0.0030818369798602894,0.029803687275866596,0.12204708512974657,0.22938792948548825,0.32822544212360943,0.3492899751268517,0.3598019499435844,0.42215225144706625,0.18432335744820422,0.006688583319207795,0.03387927322889035,0.01059553999670756,0.006631517325416299,0.00618949066040036,0.01049322534813333,0.01336504443475309,0.01674780731222516,0.01941465442969463,0.02356424051879207,0.014756937657422068,0.007698842913511401,0.1166518385516493,0.012649234577130172,0.0064945465144173875,0.005781661019097509,0.011146342049536288,0.018193432167736882,0.04025492571874996,0.04447314859771099,0.057234396979172306,0.03205783690887122,3.8719530208168914e-05,0.00020523067868799498,0.0001181175286603031,0.0003639485850816514,0.0010794039304232303,0.0034824665657795088,0.006709249068284257,0.009713797973374948,0.013426100022771977,0.018491812085925888,0.004608236538140592,3.9292545286805e-05,0.00029892750690031805,0.00011859130714247575,0.00035538715935884066,0.0010644510000323414,0.003450404536669327,0.0066650537306485015,0.009967830145166189,0.014086530163241117,0.021199263107746027,0.004851877998947625
251.5,0.11018742314113543,0.36275732940190825,0.6049613662564072,0.8160083959153129,0.873208820772448,0.8716401379075877,0.9012192914676587,0.8895373563454597,0.9077626088034374,0.8954422348811579,0.7232724964892513,0.07961311593864887,0.17187855310063657,0.10950544174002388,0.10578890848308921,0.10779919945081481,0.12568174237507024,0.1320507392656831,0.1386996227267484,0.14357678506790733,0.15178448784796858,0.1266378595996591,0.86,0.52,-49.69999999999999,174.39999999999998,0.008772364093516175,0.062350204904251,0.06624656164755624,0.08632463751691746,0.09413121183265993,0.10954925125627213,0.11900667367879944,0.12337849572646442,0.13033363697685396,0.13591424101887695,0.09159368086270073,0.1046795849490315,0.356876640865096,0.5944389978237637,0.7674263580823193,0.7257499209091556,0.5837588602354398,0.4579270055141655,0.3685753766932245,0.27276659585688956,0.16724577946649966,0.4399445120395584,0.10243797950237633,0.3552293183566025,0.5885249502122144,0.7306826410026279,0.5933555632014422,0.3319930789330727,0.07854722273214326,-0.0573624804990327,-0.20601095775689182,-0.36366965703659515,0.2153727658647958,0.07208589460026064,0.13435869040343734,0.09778928968412459,0.09802043597707649,0.1003505278871428,0.1133548149119435,0.11661750879534633,0.11963028633588674,0.12186905766748926,0.12571059028401868,0.10997870965467263,0.06539731128105285,0.10047941717454699,0.08719374968741703,0.0913889186516602,0.09416103722674243,0.10286158956381017,0.10325246436059324,0.10288247902366157,0.10245440323779463,0.10214634976522662,0.09522177199725056,0.00873090537634818,0.06212956227778481,0.0661232799790112,0.08594722929172578,0.09303283891843786,0.10600055962841531,0.11216524166395675,0.11344409648962672,0.11654931662745796,0.11692732123396374,0.0868736774861425,0.008692185846140012,0.06192433159909681,0.0660051624503509,0.08558328070664413,0.09195343498801463,0.1025180930626358,0.1054559925956725,0.10373029851625178,0.10312321660468599,0.09843550914803785,0.08226544094800191
220.5,0.804083620246771,0.8610896579327469,0.8967140333973942,0.931869906522077,0.9539912472148173,0.9192541457717732,0.9561148807969082,0.9531814231590549,0.957725818009925,0.9348936108131217,0.9168918343864588,0.1737620949483167,0.2733915655919363,0.22539077980848743,0.22535062608836098,0.22735805034779552,0.24780344743284785,0.2541200497323599,0.25926166574976195,0.2682864543191337,0.2751220480806393,0.24298467820996397,0.64,0.33,-31.0,18.69999999999999,0.13971925436770566,0.23541464969725856,0.2021110752526527,0.20999746686765247,0.21689759001562267,0.22779434638918306,0.24296796105795967,0.24712340352994527,0.2569448639237747,0.2572098449444101,0.22279066733173727,0.6938961971056357,0.4983323285308387,0.291752667140987,0.11586151060676408,0.08078242644236933,0.04761400786418557,0.05489558932924954,0.06364406681359513,0.04996320920648756,0.039451375931963795,0.19361933789720753,0.5892166121566041,0.14145568766574268,-0.3026863306827767,-0.6515648474755552,-0.6449674944667863,-0.5361448523712542,-0.40303141618491595,-0.30493130987962935,-0.222803386650402,-0.12779440353453586,-0.2463251741423509,0.09414897900966784,0.10151301249129971,0.11588533806846354,0.11956171760527178,0.1195588508969807,0.12212170505777761,0.12206931046667682,0.12056204302301354,0.1247096692512264,0.1233375602326707,0.11634681861030488,0.0220630844094072,-0.03284567791213763,0.018096048384338953,0.021541281628195283,0.019208323009837908,0.008766890145834108,0.005451801671330497,0.0009317566871268057,0.002840611583737135,-0.0023730300513479796,0.006368108955632251,0.1309468902741895,0.17306444479300756,0.13586451360509647,0.12367282935073501,0.12276637818296274,0.11824509513291093,0.12396128737916023,0.12374490780348085,0.12661122694692073,0.12129560392553318,0.13119698646903655,0.1222159848978413,0.11093488251522275,0.06974123362608527,0.037725600059009226,0.029733539264524877,0.012244535504495613,0.011796045715203485,0.01030081131385413,0.010061910319462769,0.004368282691569442,0.04432330898289405
204.0,0.8955305681455986,0.9013522252751445,0.9048925504614366,0.9154242689315076,0.9299092362773829,0.9068493573254328,0.9365230890115428,0.9300085515084847,0.9330516802246293,0.926219997244621,0.9179761524405781,0.26173121222138573,0.34010984914999426,0.3132258264480026,0.3137541368618945,0.3139918374862605,0.3314871928529619,0.3345182069360592,0.3382517434772157,0.3466321697987721,0.35005881897837093,0.32437609942109175,-0.29,0.43,-16.5,14.5,0.2343883011820538,0.306558769369341,0.28343571696492437,0.28721815136103596,0.29198390979418065,0.3006089478003203,0.3132840244903607,0.3145770139964649,0.3234257284506533,0.32423147834960203,0.2977695236902562,0.09144694789882757,0.040262567342397526,0.008178517064042379,-0.016445637590569384,-0.02408201093743445,-0.012404788446340409,-0.01959179178536541,-0.023172871650570137,-0.024674137785295702,-0.008673613568500715,0.0010843180541192377,-0.6024492492068081,-0.45806976118844117,-0.28357415007694464,-0.13230714819733347,-0.10486443737980378,-0.06001879631052598,-0.07448738111461495,-0.08681693846416527,-0.07463734699178326,-0.04812498950046451,-0.1925350198430883,0.08796911727306903,0.06671828355805798,0.08783504663951519,0.08840351077353353,0.08663378713846501,0.08368374542011406,0.0803981572036993,0.07899007772745376,0.07834571547963837,0.07493677089773165,0.08139142121112777,-0.006179861736598818,-0.03479472893324173,-0.028050291428948354,-0.03115820683173824,-0.0329250637585157,-0.038437959637663555,-0.04167115326297752,-0.04157196529555979,-0.04636395377158803,-0.04840078933493905,-0.03495539739917711,0.09466904681434815,0.07114411967208245,0.08132464171227166,0.07722068449338348,0.07508631977855798,0.07281460141113727,0.07031606343240102,0.06745361046651965,0.06648086452687862,0.0670216334051919,0.07497885635851895,-0.036277843459841336,-0.10192032512092511,-0.054539871892824804,-0.046452144857351524,-0.04768005840440476,-0.04543049372177366,-0.05364522394675922,-0.0562912973369612,-0.060130362420042105,-0.054273970520341275,-0.0562181301105176
200.0,0.8991350708168668,0.9249597161635291,0.921288680982224,0.9387906119957271,0.9536635215939236,0.9301720086619947,0.9442727649580447,0.9464557552327192,0.9456815648184077,0.9291659936452535,0.9333585688868691,0.3895205265727317,0.3996842620349769,0.44059676406028675,0.4411138962078377,0.4383206354963845,0.44739590706113874,0.44437189012511874,0.44428026852166064,0.44906356473315506,0.44246452772757383,0.4336812242540864,-0.14,0.48,-4.0,12.5,0.35023156624459634,0.3696918415669019,0.40591681160613774,0.4141135845807756,0.4180104008347686,0.41615514953821453,0.4196082733580783,0.4204916170786636,0.4246711345997824,0.411122992558769,0.4047800868228994,0.003604502671268217,0.023607490888384652,0.016396130520787477,0.023366343064219475,0.02375428531654078,0.02332265133656186,0.007749675946501888,0.01644720372423447,0.012629884593778451,0.0029459964006325334,0.015382416446291014,-0.08784244522755935,-0.016655076454012874,0.008217613456745099,0.03981198065478886,0.04783629625397523,0.03572743978290227,0.027341467731867297,0.03962007537480461,0.03730402237907415,0.011619609969133249,0.014298098392171776,0.12778931435134594,0.059574412884982664,0.12737093761228413,0.12735975934594318,0.12432879801012398,0.11590871420817683,0.10985368318905953,0.10602852504444493,0.10243139493438297,0.0924057087492029,0.10930512483299465,0.039820197078276914,-0.007143870673075314,0.03953589097276894,0.038956248572409646,0.03769501087165897,0.032224968788062774,0.02945552598536022,0.027038447316991177,0.024085679454744602,0.017468937851471245,0.027913703621866875,0.11584326506254253,0.06313307219756087,0.12248109464121337,0.12689543321973962,0.12602649104058794,0.1155462017378942,0.10632424886771763,0.10591460308219869,0.10124540614912908,0.08689151420916696,0.10701056313264318,0.021174218248194376,-0.008011047474521582,0.04115645292894171,0.04967474872635613,0.05094017126202996,0.042731600326756936,0.036008185435316614,0.038460992615679035,0.034764541622250456,0.01986988080397506,0.03203170677412423
214.0,0.44793495347192874,0.7754209053025349,0.8968287822687087,0.9688691150308276,0.999445284066977,0.9685167778811515,0.9661201340299523,0.9708211553982666,0.9651278840523739,0.933680416305129,0.8892765407807852,0.5814991069671595,0.5986282967205617,0.6671474871321138,0.6638446873128839,0.6689151007347697,0.6845234293314627,0.6845197211683576,0.6806603335256364,0.6855662490736113,0.6746353118449817,0.6589939723811538,1.02,0.61,14.0,18.0,0.2604737754233027,0.4641888957827725,0.5983170684783226,0.6431786147147504,0.6685440428705524,0.6629724261602644,0.6613282847613192,0.6607994514271278,0.6616591033461372,0.629893778817563,0.5860278801545007,-0.4512001173449381,-0.1495388108609942,-0.024459898713515393,0.030078503035100512,0.04578176247305332,0.03834476921915686,0.021847369071907652,0.024365400165547446,0.019446319233966225,0.00451442265987545,-0.04408202810608386,-0.4548046200162063,-0.17314630174937884,-0.04085602923430287,0.0067121599708810376,0.022027477156512543,0.015022117882594999,0.014097693125405764,0.007918196441312975,0.006816434640187774,0.0015684262592429166,-0.05946444455237487,0.19197858039442778,0.1989440346855848,0.22655072307182705,0.22273079110504623,0.23059446523838517,0.23712752227032396,0.24014783104323884,0.23638006500397574,0.23650268434045624,0.23217078411740788,0.22531274812706736,0.06418926604308184,0.13936962180060214,0.09917978545954292,0.09537103175910305,0.1062656672282612,0.12121880806214713,0.1302941478541793,0.1303515399595308,0.13407128940607327,0.13976507536820498,0.11600762329407271,-0.08975779082129365,0.09449705421587062,0.19240025687218482,0.22906503013397478,0.25053364203578377,0.24681727662204989,0.2417200114032409,0.2403078343484642,0.2369879687463548,0.21877078625879404,0.1812477933316013,-0.20560105588383618,0.031363982018309755,0.06991916223097144,0.10216959691423516,0.12450715099519583,0.13127107488415568,0.13539576253552327,0.1343932312662655,0.13574256259722572,0.13187927204962707,0.07423723019895812
406.0,0.016015220215423894,0.09047015346187684,0.16951051378567356,0.3524382264407074,0.5399321237428728,0.657333641970741,0.7242750522700844,0.7546028471380671,0.8288389454198354,0.8709063139718175,0.5004323038417099,0.5306970020560187,0.6272179425683615,0.6393201351212262,0.6059324130939547,0.6076226965900647,0.6537399642990855,0.6543771397732538,0.6630535751129257,0.6670487812023889,0.6755225028557201,0.6324532152673001,1.15,0.57,192.0,178.0,0.008499229355592407,0.056744503518202316,0.1083714845779253,0.21355374501377147,0.3280750130042449,0.42972527163454005,0.47394903711362174,0.500342115585288,0.5528760083553745,0.5883168129670918,0.3165000195883119,-0.43191973325650485,-0.6849507518406581,-0.727318268483035,-0.6164308885901202,-0.45951316032410416,-0.3111831359104106,-0.24184508175986796,-0.2162183082601995,-0.13628893863253855,-0.06277410233331149,-0.3888442369390753,0.019280384088433244,-0.5354119409796639,-0.7028583697695197,-0.6465093916252207,-0.5052949227971575,-0.34952790512956744,-0.2636924508317756,-0.24058370842574694,-0.15573525786650477,-0.06728852499318694,-0.34476220883299147,-0.05080210491114079,0.02858964584779977,-0.027827352010887596,-0.057912274218929194,-0.06129240414470494,-0.030783465032377166,-0.03014258139510373,-0.017606758412710644,-0.018517467871222437,0.0008871910107384195,-0.02654075711385362,-0.24278068530556857,-0.17035438883778503,-0.25437807508271465,-0.2806430653239754,-0.2918868693830901,-0.26791098730270113,-0.27029041243834256,-0.2539868234166864,-0.2550201522116787,-0.23128359310666946,-0.251853505240921,-0.2519745460677103,-0.4074443922645702,-0.4899455839003973,-0.4296248697009789,-0.34046902986630745,-0.23324715452572437,-0.18737924764769748,-0.16045733584183985,-0.10878309499076266,-0.041576965850471215,-0.26952786056618877,-0.16221675524641666,-0.5019414464804408,-0.6823458407725821,-0.6586898998349537,-0.5910026719020912,-0.48006443114777425,-0.4290992590509384,-0.40076517019030405,-0.34577106373711747,-0.26034775210926525,-0.45077565389779006
717.0,0.0018215915229265911,0.001034245023415182,0.003930537862539497,0.021608093948272303,0.07596342029062869,0.21350249479802674,0.32769956440844217,0.40723876022937094,0.6005319041084797,0.7373071027010422,0.2390637714893144,0.3038685494288438,0.5258254790491876,0.3807754803767638,0.30950145812643115,0.2943772429358953,0.3619860087381211,0.36995977818871595,0.41000957692467066,0.42598618355709106,0.4680066579559938,0.38502964152817143,0.19,0.88,311.0,119.0,0.0005535243737235817,0.0005438323848915264,0.0014966524427475353,0.00668773658432319,0.02236190222913592,0.07728491594756916,0.1212356581610861,0.16697179178897179,0.25581829393544425,0.3450646330223314,0.09204663823890341,-0.014193628692497302,-0.08943590843846166,-0.16557997592313406,-0.3308301324924351,-0.4639687034522441,-0.4438311471727142,-0.3965754878616422,-0.3473640869086962,-0.2283070413113557,-0.13359921127077534,-0.2613685323523955,0.41772610456400755,0.5955148434021964,0.561738292559901,0.2856007560976851,-0.004455543128139949,-0.13264801126230363,-0.15473040610177424,-0.1311457786484967,-0.09201810267881716,-0.07082510893746385,0.12747570458667984,-0.22682845262717488,-0.10139246351917386,-0.2585446547444624,-0.2964309549675236,-0.31324545365416945,-0.29175395556096445,-0.2844173615845379,-0.25304399818825507,-0.2410625976452978,-0.20751584489972635,-0.2474235737391287,-0.1760263477160341,-0.12998210936697363,-0.23071730273357482,-0.2385186807485944,-0.2519530495094645,-0.2609704905285873,-0.25427478018943417,-0.23543723977554443,-0.22254512977407537,-0.20840303591046477,-0.2208828166252751,-0.007945704981868825,-0.05620067113331079,-0.10687483213517776,-0.20686600842944827,-0.305713110775109,-0.3524403556869709,-0.35271337895253563,-0.33337032379631615,-0.2970577144199303,-0.2432521799447604,-0.2244533813494085,0.24402884108584147,0.3512437211312594,0.38307075176521954,0.22275886127153063,0.03475591909119846,-0.11919320116124654,-0.16533413130483815,-0.1729129879544763,-0.18827461942916762,-0.20167521409428918,0.04507447921678026
1114.0,0.0006719361588890946,0.0010672834160897517,0.001015166327377768,0.00232080597205484,0.005256843678936838,0.03534622027048094,0.08346770899296332,0.11710084181792228,0.26336588354118323,0.4467211164469134,0.09563338066228115,0.09317682080423302,0.29076112078926264,0.12296851594227169,0.08008213357871309,0.07391918724733626,0.11058216448327991,0.13388646020743983,0.1718234284566792,0.18147140692353853,0.20984032524069182,0.14685115636734458,-0.89,0.04,397.0,86.0,6.260887506869381e-05,0.00031032452226204915,0.00012483349671221045,0.00018585509386437077,0.00038858161223330814,0.003908661543812566,0.01117519609869255,0.020120668116318678,0.04779337742187932,0.09374010436710528,0.014043872537574437,-0.0011496553640374966,3.303839267456972e-05,-0.002915371535161729,-0.01928728797621746,-0.07070657661169186,-0.1781562745275458,-0.24423185541547884,-0.29013791841144865,-0.33716602056729644,-0.29058598625412874,-0.14343039082703324,0.013043973328459805,0.08946894683113624,0.16266460438797234,0.3115428445162176,0.3932621268405523,0.2656748726451684,0.15234363244616336,0.05722616849724754,-0.10885897925594074,-0.1569867749833534,0.11793814152536225,-0.21069172862461077,-0.235064358259925,-0.2578069644344921,-0.22941932454771807,-0.22045805568855903,-0.2514038442548412,-0.23607331798127612,-0.23818614846799147,-0.24451477663355253,-0.258166332715302,-0.23817848516082685,0.016136724002564107,-0.13367189474075114,0.0007376903099703402,0.06701163041980551,0.09278739796561042,0.04035011130612326,0.04834404360326178,0.014857849720263605,-0.0034521789882547282,-0.05065048781557563,0.009245088578301863,-0.0004909154986548879,-0.00023350786262947722,-0.0013718189460353249,-0.0065018814904588195,-0.021973320616902613,-0.07337625440375659,-0.11006046206239355,-0.1468511236726531,-0.20802491651356492,-0.25132452865522614,-0.07800276570132897,0.0074547894832139375,0.05596716327068131,0.10550301318914243,0.20036412693898945,0.2837397901582064,0.27906410128321435,0.24265291689014207,0.18651920012366305,0.08903279790636537,-0.008072348710465749,0.14645061564807954
921.0,0.0029627777012134703,0.003809469206539148,0.004904339174975029,0.005308111917583332,0.005014282848868505,0.007604092692292495,0.016182412619655973,0.055667903418894785,0.1009593427777895,0.3987954324079181,0.06012081647657304,0.006012188717434057,0.08500607490732746,0.008376140263123262,0.0044222258444965214,0.004365671486870311,0.009564872446768909,0.015399427467003504,0.032093239516681124,0.03737199361256294,0.04509286096623854,0.024770469522850662,1.13,0.44,-193.0,-590.0,1.7812778667500838e-05,0.00032382802472822415,4.107943282752106e-05,2.3473669707417e-05,2.1890711660408066e-05,7.27321766751853e-05,0.0002491998893775143,0.0017865633578140624,0.003773051913420101,0.01798282698754123,0.0014892208522218505,0.0022908415423243756,0.0027421857904493963,0.0038891728475972612,0.0029873059455284923,-0.00024256083006833282,-0.027742127578188447,-0.06728529637330735,-0.0614329383990275,-0.16240654076339373,-0.04792568403899533,-0.03551256418570811,0.003440496906361872,0.0027091473977748264,0.00680454438275899,0.022274593921745953,0.07046401578162352,0.15041414694935734,0.1769465590421715,0.22870498001242115,0.17475947980390272,0.2426603022151334,0.10791782664132513,-0.08716463208679896,-0.20575504588193516,-0.11459237567914843,-0.07565990773421657,-0.06955351576046595,-0.101017292036511,-0.11848703274043633,-0.13973018893999806,-0.1440994133109756,-0.16474746427445328,-0.12208068684449391,0.12352709653781181,0.029309312377989838,0.14321458875534365,0.1537594168135015,0.15090453992809308,0.1503865522183302,0.11758628524083979,0.09845595952799341,0.10041536332257694,0.0934188684408487,0.11609779831633293,-4.479609640119297e-05,1.3503502466175e-05,-8.375406388468939e-05,-0.00016238142415695377,-0.0003666909005729001,-0.003835929367137381,-0.010925996209315036,-0.018334104758504617,-0.04402032550845922,-0.07575727737956406,-0.012554651685352587,0.0004461194022536949,0.0002470113650956522,0.0012880648821506355,0.0063395000663018656,0.021606629716329713,0.06954032503661921,0.09913446585307852,0.1285170189141485,0.1640045910051057,0.17556725127566208,0.06544811401597639
570.0,0.0017053197159218603,0.0017668352605800177,0.003758183653449333,0.005561378370064548,0.003734505085097348,0.007176559871174059,0.004132320248577114,0.010688846500629923,0.01891519464500091,0.0842840316703031,0.01417231750207982,0.0017354636965160107,0.05360139958611573,0.0031585727379941056,0.0011150399202300083,0.0008263433029592325,0.00221253390623126,0.005511682258914033,0.017316151998891447,0.01982483519954506,0.024164557018245048,0.012946657962564195,-0.48,0.85,-351.0,-158.0,2.959520457935385e-06,9.470484280518844e-05,1.187049643216015e-05,6.201158894125667e-06,3.085983266937392e-06,1.587838204507125e-05,2.2776036202233706e-05,0.0001850896906977267,0.00037499061660446027,0.0020366862890246105,0.00018348414723628963,-0.00125745798529161,-0.0020426339459591303,-0.0011461555215256962,0.00025326645248121595,-0.0012797777637711572,-0.00042753282111843583,-0.012050092371078859,-0.04497905691826486,-0.08204414813278858,-0.31451140073761497,-0.04594849897449322,-0.0035482995276159856,-0.004784819736408527,-0.005035328369122957,-0.0027340394930472764,-0.0010372169337028244,0.027314594757070012,0.05523520400222849,0.016453881480762635,0.08036239263060514,-0.26658571669861963,-0.010435934788785108,-0.004276725020918047,-0.03140467532121173,-0.0052175675251291565,-0.003307185924266513,-0.0035393281839110786,-0.007352338540537648,-0.009887745208089471,-0.014777087517789677,-0.017547158413017877,-0.02092830394799349,-0.011823811560286467,0.08288790706588092,0.17435037056072344,0.10937480815401927,0.07235272180995006,0.06601418757655488,0.09366495349597335,0.10859928753234686,0.12495310142220838,0.1265522548979577,0.14381916032645978,0.11025687528420744,-1.4853258209565452e-05,-0.0002291231819230357,-2.920893639536091e-05,-1.7272510813291334e-05,-1.8804728393470673e-05,-5.685379463011405e-05,-0.0002264238531752806,-0.0016014736671163357,-0.003398061296815641,-0.01594614069851662,-0.0013057367049855609,2.994283819162752e-05,-0.0002426266843892107,5.454512748932848e-05,0.00014510891334366244,0.0003478861721794294,0.0037790755725072666,0.010699572356139756,0.01673263109138828,0.040622264211643576,0.05981113668104744,0.011248914980367026
361.0,0.0040627663341494934,0.004375862001960283,0.0024800335263983325,0.004084618510816518,0.010298352748399249,0.034917243033460575,0.044948263574632864,0.03461266968475316,0.09600872844114945,0.16660210124840713,0.0402390639104127,0.0001625381051288518,0.012461295354339114,0.00024832600307255376,0.00017909478019596182,0.00025333006209453965,0.0007771127866860091,0.0015100363708727643,0.0033447684367308578,0.0036506379642534184,0.005547220248453786,0.0028134360111827855,0.38,0.75,-209.0,142.0,6.603543415339502e-07,5.452890883625673e-05,6.158568130964286e-07,7.315338543790413e-07,2.608882341223455e-06,2.7134636037125188e-05,6.787351280527107e-05,0.00011577136507255339,0.0003504931089469571,0.0009241785494801117,0.0001132100314618407,0.002357446618227633,0.0026090267413802653,-0.0012781501270510004,-0.0014767598592480297,0.006563847663301901,0.027740683162286516,0.04081594332605575,0.02392382318412324,0.07709353379614854,0.08231806957810403,0.026066746408332883,0.003614904603519243,0.004651660687339396,-0.00013199460552530424,-0.0017300263117292457,0.007843625427073057,0.02816821598340495,0.05286603569713461,0.0689028801023881,0.15913768192893712,0.396829470315719,0.07201524538282611,-0.0015729255913871588,-0.04114010423177662,-0.002910246734921552,-0.0009359451400340464,-0.0005730132408646928,-0.001435421119545251,-0.004001645888041269,-0.01397138356216059,-0.01617419723529164,-0.018617336769791264,-0.010133221951381409,0.002703799429530888,-0.009735428910564892,0.0023073207902076045,0.0023712407842324664,0.002966314943046386,0.005916917420992398,0.005886099320048202,0.0008057039556290876,0.0013729611777262354,0.002310967178202228,0.0016905896089050576,-2.2991661164014346e-06,-4.017593396893171e-05,-1.1254639619063722e-05,-5.469625039746626e-06,-4.771009257139373e-07,1.1256253992053937e-05,4.509747660303737e-05,-6.931832562517331e-05,-2.4497507657503172e-05,-0.0011125077395444988,-7.027411577444893e-05,1.2554092093164018e-05,0.000188947247954104,1.795429677629719e-05,1.1802885773544708e-05,1.8327627467756734e-05,6.811004862216799e-05,0.000271521329778318,0.0015321553414911623,0.0033735637891581377,0.014833632958972122,0.0012354625892111119
